rating,cleaned_reviews,category,cleaned_reviews_1,polarity
2.0,bluetooth connect issu samsung mobil also support g big drawback product never expect samsung type issu come phone dont know bluetooth support devic pleas provid bluetooth connect solut,Negative,"['bluetooth', 'connect', 'issu', 'samsung', 'mobil', 'support', 'big', 'drawback', 'product', 'expect', 'samsung', 'type', 'issu', 'come', 'phone', 'know', 'bluetooth', 'support', 'devic', 'plea', 'provid', 'bluetooth', 'connect', 'solut']",0.0
5.0,havent use long current usag observ batteri life good use stream movi music still work fine camera ok base spec price rang would like better packag back cover atleast,Positive,"['use', 'long', 'current', 'usag', 'observ', 'batteri', 'life', 'good', 'use', 'stream', 'movi', 'music', 'work', 'fine', 'camera', 'base', 'spec', 'price', 'rang', 'like', 'well', 'packag', 'cover', 'atleast']",0.15833333333333333
4.0,price rang moment one best deal mah batteri realli job fingerprint reader sensit use mobil cover becom difficult due posit camera great terribl touch sensit great sometim slide want open app major problem want someth high batteri ram storag mobil,Positive,"['price', 'rang', 'moment', 'well', 'deal', 'mah', 'batteri', 'realli', 'job', 'fingerprint', 'reader', 'sensit', 'use', 'mobil', 'cover', 'becom', 'difficult', 'posit', 'camera', 'great', 'terribl', 'touch', 'sensit', 'great', 'sometim', 'slide', 'want', 'open', 'app', 'major', 'problem', 'want', 'someth', 'high', 'batteri', 'ram', 'storag', 'mobil']",0.27468750000000003
1.0,brought phone apr kept charg batteri hour display gone suggest anyon buy phone,Negative,"['bring', 'phone', 'apr', 'keep', 'charg', 'batteri', 'hour', 'display', 'go', 'suggest', 'anyon', 'buy', 'phone']",0.0
5.0,ive use day say great phone realli sleek screen resolut good camera excel good light poor light night time may well phone realli beauti though,Positive,"['use', 'day', 'great', 'phone', 'realli', 'sleek', 'screen', 'resolut', 'good', 'camera', 'excel', 'good', 'light', 'poor', 'light', 'night', 'time', 'phone', 'realli', 'beauti']",0.43333333333333335
1.0,gb gb phone much slow old phone gb gbdont go specif perform match modelthank amazon return product,Negative,"['phone', 'slow', 'old', 'phone', 'gbdont', 'specif', 'perform', 'match', 'modelthank', 'amazon', 'return', 'product']",-0.10000000000000002
4.0,media could load game wise poor,Positive,"['medium', 'load', 'game', 'wise', 'poor']",-0.03333333333333336
4.0,uhhth fingerprint scanner good fan side mount fingerprint scannerso that star otherwis everyth fine look price though phone bit heavi bulkier phone,Positive,"['uhhth', 'fingerprint', 'scanner', 'good', 'fan', 'mount', 'fingerprint', 'scannerso', 'star', 'otherwis', 'everyth', 'fine', 'look', 'price', 'phone', 'bit', 'heavi', 'bulky', 'phone']",0.5583333333333333
4.0,overal best phone price rang batteri life blast sometim go without charg day hour screen time start day heavi use still left batteri end dayth camera pretti good great id say camerath phone kinda heavi use heavi phone take care first week,Positive,"['overal', 'good', 'phone', 'price', 'rang', 'batteri', 'life', 'blast', 'sometim', 'charg', 'day', 'hour', 'screen', 'time', 'start', 'day', 'heavi', 'use', 'leave', 'batteri', 'end', 'dayth', 'camera', 'pretti', 'good', 'great', 'camerath', 'phone', 'kinda', 'heavi', 'use', 'heavi', 'phone', 'care', 'week']",0.55
4.0,cost phone awesom camera screen batteri everyth awesom howev care inspect sensor miss compar xiaomi chines brand,Positive,"['cost', 'phone', 'awesom', 'camera', 'screen', 'batteri', 'everyth', 'awesom', 'howev', 'care', 'inspect', 'sensor', 'miss', 'compar', 'xiaomi', 'chines', 'brand']",0.0
1.0,option wifi ghz phone nowaday almost us dual band wifi router homesoffic phone work lower speed lower bandwidth ghz cannot detect higher bandwidth ghz wont get higher wifi speed,Negative,"['option', 'wifi', 'ghz', 'phone', 'nowaday', 'dual', 'band', 'wifi', 'router', 'homesoffic', 'phone', 'work', 'low', 'speed', 'low', 'bandwidth', 'ghz', 'detect', 'high', 'bandwidth', 'ghz', 'high', 'wifi', 'speed']",0.25
5.0,prosbatteri stay day full recharg usag mediumnew sensor motion gesturesview angl nicecamera decentconsslightli thicker nd weigheraft two day wasnt noticeableverdict go,Positive,"['prosbatteri', 'stay', 'day', 'recharg', 'usag', 'mediumnew', 'sensor', 'motion', 'gesturesview', 'angl', 'nicecamera', 'decentconsslightli', 'thick', 'weigheraft', 'day', 'noticeableverdict']",0.35
2.0,worst ui experi samsung basic app lock set miss data disconnect call use amazon custom care chat keyboard hide type content sm select recent caller option miss cant alarm one particular day alarm unnecessari samsung app occupi space even open lifetim,Negative,"['bad', 'experi', 'samsung', 'basic', 'app', 'lock', 'set', 'miss', 'data', 'disconnect', 'use', 'amazon', 'custom', 'care', 'chat', 'keyboard', 'hide', 'type', 'content', 'select', 'recent', 'caller', 'option', 'miss', 'alarm', 'particular', 'day', 'alarm', 'unnecessari', 'samsung', 'app', 'occupi', 'space', 'open', 'lifetim']",-0.16666666666666669
4.0,sinc colleagu use phone past day extrem satisfi product batteri life camera qualiti display thing miss samsung earphoneheadphon provid thu cut one star els everyth okay,Positive,"['sinc', 'colleagu', 'use', 'phone', 'past', 'day', 'extrem', 'satisfi', 'product', 'batteri', 'life', 'camera', 'qualiti', 'display', 'thing', 'miss', 'samsung', 'earphoneheadphon', 'provid', 'thu', 'cut', 'star', 'el', 'everyth', 'okay']",0.125
3.0,phone work good app except high end game app high processor occupi app phone get switch automat high processor usag multi app function good k pricecamera qualiti good without zoom bad full zoom selfi camnetwork zero problem till nowrest good till last month bought,Neutral,"['phone', 'work', 'good', 'app', 'high', 'end', 'game', 'app', 'high', 'processor', 'occupi', 'app', 'phone', 'switch', 'automat', 'high', 'processor', 'usag', 'multi', 'app', 'function', 'good', 'pricecamera', 'qualiti', 'good', 'zoom', 'bad', 'zoom', 'selfi', 'camnetwork', 'zero', 'problem', 'till', 'nowrest', 'good', 'till', 'month', 'buy']",0.23
4.0,good bettri life mobil bit heavynot best camara fine rang mp total fakeoveral good parent need bettri life photohol,Positive,"['good', 'bettri', 'life', 'mobil', 'bit', 'heavynot', 'good', 'camara', 'fine', 'rang', 'total', 'fakeoveral', 'good', 'parent', 'need', 'bettri', 'life', 'photohol']",0.5633333333333332
2.0,fingerprint reader work properlyif unlock devic time perfectli work timesphon pay googl pay work devic enter password overlap abl see enteredi purchas approx septemb week price rs show product total flope samsung clear stock,Negative,"['fingerprint', 'reader', 'work', 'properlyif', 'unlock', 'devic', 'time', 'perfectli', 'work', 'timesphon', 'pay', 'googl', 'pay', 'work', 'devic', 'enter', 'password', 'overlap', 'abl', 'enteredi', 'purchas', 'approx', 'septemb', 'week', 'price', 'product', 'total', 'flope', 'samsung', 'clear', 'stock']",0.05000000000000001
4.0,camera qualiti good photo click krne time bahut lagta what app pr sath camera photo send nhi hoti photo send krni haicamera wali krke hi send krni hogibatteri life super se uperjb ko mere mobil na memori card na hi koi jada phone dataphil bhi camera slowsong full volum pr dm se high ho jata hai jb ki point km kate hi sunai hi nhi deta,Positive,"['camera', 'qualiti', 'good', 'photo', 'click', 'krne', 'time', 'bahut', 'lagta', 'app', 'sath', 'camera', 'photo', 'send', 'nhi', 'hoti', 'photo', 'send', 'krni', 'haicamera', 'wali', 'krke', 'send', 'krni', 'hogibatteri', 'life', 'super', 'uperjb', 'mere', 'mobil', 'memori', 'card', 'koi', 'jada', 'phone', 'dataphil', 'bhi', 'camera', 'slowsong', 'volum', 'high', 'jata', 'hai', 'point', 'kate', 'sunai', 'nhi', 'deta']",0.20866666666666664
3.0,purchas want get second phone got thislatest os good ram intern storagedisappoint releas feb didnt provid ghz wlan connect mistak base thought also avail base releas date also network signal get lost oftenthough expand tb would recommend spend addit inr k get couldnt return,Neutral,"['purchas', 'want', 'second', 'phone', 'get', 'thislat', 'good', 'ram', 'intern', 'storagedisappoint', 'releas', 'feb', 'provid', 'ghz', 'wlan', 'connect', 'mistak', 'base', 'think', 'avail', 'base', 'releas', 'date', 'network', 'signal', 'lose', 'oftenthough', 'expand', 'recommend', 'spend', 'addit', 'inr', 'return']",-0.22500000000000003
1.0,poor qualiti phone camera display qualiti poor poor even mega pixel cameradisplay qualiti wors total use less productdoesnt meet qualiti advertis samsung dont want give even star phonethi worst product samsungi want return phoneamazon pleas return phone,Negative,"['poor', 'qualiti', 'phone', 'camera', 'display', 'qualiti', 'poor', 'poor', 'mega', 'pixel', 'cameradisplay', 'qualiti', 'wor', 'total', 'use', 'productdoesnt', 'meet', 'qualiti', 'advertis', 'samsung', 'want', 'star', 'phonethi', 'bad', 'product', 'samsungi', 'want', 'return', 'phoneamazon', 'plea', 'return', 'phone']",-0.39444444444444454
4.0,complet packag truli monster reload everyth camera speed interfac perfect neg thing bit thick heavi made india product,Positive,"['complet', 'packag', 'truli', 'monster', 'reload', 'everyth', 'camera', 'speed', 'interfac', 'perfect', 'neg', 'thing', 'bit', 'thick', 'heavi', 'india', 'product']",0.35
5.0,light weight love colourui goodcamera set chang default pictur qualiti set mp softwar updat could chang right mp,Positive,"['light', 'weight', 'love', 'colourui', 'goodcamera', 'set', 'chang', 'default', 'pictur', 'qualiti', 'set', 'softwar', 'updat', 'chang', 'right']",0.3952380952380952
4.0,month screen replac prime mean third parti provid replac prime member within certain prime day offer periodin case anyon want replac contact rais request replac third parti need accordingli,Positive,"['month', 'screen', 'replac', 'prime', 'mean', 'parti', 'provid', 'replac', 'prime', 'member', 'certain', 'prime', 'day', 'offer', 'periodin', 'case', 'anyon', 'want', 'replac', 'contact', 'rais', 'request', 'replac', 'parti', 'need', 'accordingli']",-0.02455357142857143
1.0,within six month dead never ever buy samsung mobil sorri never expect samsung reboot pleas avoid samsung didnt rd properli,Negative,"['month', 'dead', 'buy', 'samsung', 'mobil', 'sorri', 'expect', 'samsung', 'reboot', 'plea', 'avoid', 'samsung', 'properli']",-0.2
1.0,neg rate option give rate junk phone dont buy devic day screen becom blank tri possibl troubl shoot avail onlin junk phone didnt recov final go servic centr also pathet respons visit differ servic centr get repair didnt except pathet product samsung,Negative,"['neg', 'rate', 'option', 'rate', 'junk', 'phone', 'buy', 'devic', 'day', 'screen', 'becom', 'blank', 'tri', 'possibl', 'troubl', 'shoot', 'avail', 'onlin', 'junk', 'phone', 'recov', 'final', 'servic', 'centr', 'pathet', 'respon', 'visit', 'differ', 'servic', 'centr', 'repair', 'pathet', 'product', 'samsung']",0.0
4.0,nice product like much batteri life good drain batteri heavi usag camera qualiti good processor amaz day day usag fingerprint work pretti well chare speed normal overal nice product day day usag thank flipkart deliveri order get one thank flipkart fast deliveri valu money budget phone rupe,Positive,"['nice', 'product', 'like', 'batteri', 'life', 'good', 'drain', 'batteri', 'heavi', 'usag', 'camera', 'qualiti', 'good', 'processor', 'amaz', 'day', 'day', 'usag', 'fingerprint', 'work', 'pretti', 'chare', 'speed', 'normal', 'overal', 'nice', 'product', 'day', 'day', 'usag', 'thank', 'flipkart', 'deliveri', 'order', 'thank', 'flipkart', 'fast', 'deliveri', 'valu', 'money', 'budget', 'phone', 'rupe']",0.45000000000000007
5.0,fingerprint sensor fast hz display qualiti good smooth touch nice colour product batteri backup awesom play game special pubg hd easili without lag portrait sensor impress somewhat good mp lens also awesom captur realli impress imagesoveral mobil good lower budget trustworthi brand go,Positive,"['fingerprint', 'sensor', 'fast', 'display', 'qualiti', 'good', 'smooth', 'touch', 'nice', 'colour', 'product', 'batteri', 'backup', 'awesom', 'play', 'game', 'special', 'pubg', 'easili', 'lag', 'portrait', 'sensor', 'impress', 'somewhat', 'good', 'lens', 'awesom', 'captur', 'realli', 'impress', 'imagesoveral', 'mobil', 'good', 'low', 'budget', 'trustworthi', 'brand']",0.40714285714285714
1.0,even youtub video run screen get turn automat sound goe normal problem happen unevenli use gentli new devic face problem pleas dont wast money care get,Negative,"['youtub', 'video', 'run', 'screen', 'turn', 'automat', 'sound', 'goe', 'normal', 'problem', 'happen', 'unevenli', 'use', 'gentli', 'new', 'devic', 'face', 'problem', 'plea', 'wast', 'money', 'care']",0.2287878787878788
3.0,batteri charg take hr time slow chang batteri life wow super camera qualiti super day issu updat review futur,Neutral,"['batteri', 'charg', 'time', 'slow', 'chang', 'batteri', 'life', 'wow', 'super', 'camera', 'qualiti', 'super', 'day', 'issu', 'updat', 'review', 'futur']",0.11666666666666664
5.0,impress batteri backup display good great refresh rate valu money product great price use phone along ultrabut still love,Positive,"['impress', 'batteri', 'backup', 'display', 'good', 'great', 'refresh', 'rate', 'valu', 'money', 'product', 'great', 'price', 'use', 'phone', 'ultrabut', 'love']",0.7
4.0,batteri backup supercamera qualiti well macro option worst selfi low qualityprocess speed goodsom specif like rs mobil phonefac lock fingerprint lock quickli workingoveral monster,Positive,"['batteri', 'backup', 'supercamera', 'qualiti', 'macro', 'option', 'worst', 'selfi', 'low', 'qualityprocess', 'speed', 'goodsom', 'specif', 'like', 'mobil', 'phonefac', 'lock', 'fingerprint', 'lock', 'quickli', 'workingoveral', 'monster']",-0.5
5.0,best mobil,Positive,"['good', 'mobil']",1.0
5.0,use mobil monthseveryth perfect pricean awesom budget mobileit run game high set fp play call duti free fire bgmi max set fpsveri good mobil,Positive,"['use', 'mobil', 'monthseveryth', 'perfect', 'pricean', 'awesom', 'budget', 'mobileit', 'run', 'game', 'high', 'set', 'play', 'duti', 'free', 'fire', 'bgmi', 'max', 'set', 'fpsveri', 'good', 'mobil']",0.372
1.0,except wifi network connect other thing goodthi phone compani phone kept side side test wifi signal catch compani phone wifi signal connect fast time samsung fail maximum maximum maximum time catch wifi signalveri much disappoint samsung,Negative,"['wifi', 'network', 'connect', 'thing', 'goodthi', 'phone', 'compani', 'phone', 'keep', 'test', 'wifi', 'signal', 'catch', 'compani', 'phone', 'wifi', 'signal', 'connect', 'fast', 'time', 'samsung', 'fail', 'maximum', 'maximum', 'maximum', 'time', 'catch', 'wifi', 'signalveri', 'disappoint', 'samsung']",-0.056249999999999994
2.0,amazon didnt allow write review sold stock someth fishyh problem doesnt work ghz wifi frequenc ghz old schoolcamera qualiti pathet front back forget mp pictur blur poorer mp one,Negative,"['amazon', 'allow', 'write', 'review', 'sell', 'stock', 'someth', 'fishyh', 'problem', 'work', 'ghz', 'wifi', 'frequenc', 'ghz', 'old', 'schoolcamera', 'qualiti', 'pathet', 'forget', 'pictur', 'blur', 'poor']",0.05
